isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST SOUTH 230 0
true false SOUTH SOUTH 229 10
true false SOUTH NORTH 228 20
true false NORTH NORTH 228 20
true false NORTH NORTH 228 20
true false NORTH NORTH 228 20
true false NORTH EAST 228 20
true false EAST NORTH 227 30
true false NORTH NORTH 227 30
true false NORTH EAST 227 30
true false EAST EAST 226 40
true false EAST SOUTH 225 50
true false SOUTH SOUTH 225 50
true false SOUTH NORTH 225 50
true false NORTH WEST 225 50
true false WEST WEST 225 50
true false WEST EAST 225 50
true false EAST WEST 225 50
true false WEST EAST 225 50
true false EAST NORTH 225 50
true false NORTH EAST 225 50
true false EAST SOUTH 225 50
true false SOUTH NORTH 225 50
true false NORTH SOUTH 225 50
true false SOUTH SOUTH 225 50
true false SOUTH SOUTH 225 50
true false SOUTH WEST 225 50
true false WEST WEST 225 50
true false WEST SOUTH 225 50
true false SOUTH EAST 225 50
true false EAST WEST 225 50
true false WEST EAST 225 50
true false EAST NORTH 225 50
true false NORTH NORTH 225 50
true false NORTH EAST 225 50
true false EAST NORTH 225 50
true false NORTH WEST 225 50
true false WEST EAST 225 50
true false EAST WEST 225 50
true false WEST SOUTH 225 50
true false SOUTH WEST 225 50
true false WEST NORTH 225 50
true false NORTH SOUTH 225 50
true false SOUTH NORTH 225 50
true false NORTH NORTH 225 50
true false NORTH NORTH 225 50
true false NORTH NORTH 225 50
true false NORTH SOUTH 225 50
true false SOUTH WEST 225 50
true false WEST WEST 225 50
true false WEST NORTH 224 60
true false NORTH NORTH 224 60
true false NORTH SOUTH 224 60
true false SOUTH WEST 224 60
true false WEST NORTH 223 70
true false NORTH SOUTH 223 70
true false SOUTH WEST 223 70
true false WEST SOUTH 222 80
true false SOUTH SOUTH 222 80
true false SOUTH WEST 222 80
true false WEST EAST 221 90
true false EAST NORTH 221 90
true false NORTH WEST 221 90
true false WEST WEST 221 90
true false WEST EAST 220 100
true false EAST NORTH 220 100
true false NORTH NORTH 220 100
true false NORTH SOUTH 220 100
true false SOUTH EAST 220 100
true false EAST WEST 220 100
true false WEST EAST 220 100
true false EAST SOUTH 220 100
true false SOUTH NORTH 220 100
true false NORTH WEST 220 100
true false WEST NORTH 220 100
true false NORTH EAST 220 100
true false EAST WEST 220 100
true false WEST WEST 220 100
true false WEST EAST 220 100
true false EAST EAST 220 100
true false EAST SOUTH 220 100
true false SOUTH NORTH 220 100
true false NORTH WEST 220 100
true false WEST NORTH 220 100
true false NORTH WEST 220 100
true false WEST NORTH 220 100
true false NORTH NORTH 219 110
true false NORTH EAST 218 120
true false EAST WEST 217 130
true false WEST SOUTH 217 130
true false SOUTH WEST 217 130
true false WEST WEST 216 140
true false WEST EAST 216 140
true false EAST SOUTH 216 140
true false SOUTH EAST 216 140
true false EAST WEST 216 140
true false WEST NORTH 216 140
true false NORTH NORTH 216 140
true false NORTH EAST 216 140
true false EAST EAST 216 140
true false EAST NORTH 215 150
true false NORTH NORTH 214 160
true false NORTH SOUTH 214 160
true false SOUTH NORTH 214 160
true false NORTH NORTH 214 160
true false NORTH NORTH 214 160
true false NORTH EAST 214 160
true false EAST SOUTH 213 170
true false SOUTH SOUTH 212 180
true false SOUTH SOUTH 212 180
true false SOUTH EAST 212 180
true false EAST WEST 211 190
true false WEST NORTH 211 190
true false NORTH EAST 211 190
true false EAST EAST 210 200
true false EAST EAST 209 210
true false EAST EAST 208 220
true false EAST WEST 207 230
true false WEST NORTH 207 230
true false NORTH NORTH 207 230
true false NORTH EAST 207 230
true false EAST EAST 207 230
true false EAST SOUTH 206 240
true false SOUTH SOUTH 205 250
true false SOUTH EAST 205 250
true false EAST SOUTH 204 260
true false SOUTH WEST 204 260
true false WEST WEST 204 260
true false WEST NORTH 203 270
true false NORTH EAST 203 270
true false EAST NORTH 203 270
true false NORTH EAST 203 270
true false EAST WEST 202 280
true false WEST WEST 202 280
true false WEST NORTH 202 280
true false NORTH SOUTH 202 280
true false SOUTH SOUTH 202 280
true false SOUTH EAST 202 280
true false EAST SOUTH 202 280
true false SOUTH SOUTH 202 280
true false SOUTH EAST 202 280
true false EAST WEST 202 280
true false WEST WEST 202 280
true false WEST SOUTH 202 280
true false SOUTH WEST 202 280
true false WEST EAST 201 290
true false EAST SOUTH 201 290
true false SOUTH SOUTH 201 290
true false SOUTH WEST 201 290
true false WEST WEST 201 290
true false WEST NORTH 200 300
true false NORTH WEST 200 300
true false WEST WEST 200 300
true false WEST NORTH 200 300
true false NORTH SOUTH 200 300
true false SOUTH EAST 200 300
true false EAST WEST 200 300
true false WEST WEST 200 300
true false WEST WEST 200 300
true false WEST EAST 200 300
true false EAST EAST 200 300
true false EAST NORTH 200 300
true false NORTH SOUTH 200 300
true false SOUTH WEST 200 300
true false WEST SOUTH 200 300
true false SOUTH EAST 200 300
true false EAST WEST 200 300
true false WEST WEST 200 300
true false WEST SOUTH 200 300
true false SOUTH SOUTH 200 300
true false SOUTH EAST 200 300
true false EAST NORTH 200 300
true false NORTH NORTH 200 300
true false NORTH NORTH 200 300
true false NORTH EAST 200 300
true false EAST EAST 200 300
true false EAST EAST 200 300
true false EAST NORTH 200 300
true false NORTH NORTH 199 310
true false NORTH NORTH 198 320
true false NORTH EAST 198 320
true false EAST NORTH 197 330
false true NORTH NORTH 197 330
