isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST WEST 230 0
true false WEST NORTH 229 10
true false NORTH WEST 229 10
true false WEST WEST 228 20
true false WEST WEST 227 30
true false WEST NORTH 226 40
true false NORTH SOUTH 226 40
true false SOUTH SOUTH 226 40
true false SOUTH NORTH 226 40
true false NORTH NORTH 226 40
true false NORTH EAST 226 40
true false EAST NORTH 226 40
true false NORTH NORTH 226 40
true false NORTH EAST 226 40
true false EAST EAST 226 40
true false EAST NORTH 226 40
true false NORTH NORTH 226 40
true false NORTH SOUTH 226 40
true false SOUTH NORTH 226 40
true false NORTH NORTH 226 40
true false NORTH EAST 226 40
true false EAST NORTH 226 40
true false NORTH NORTH 226 40
true false NORTH NORTH 226 40
true false NORTH WEST 226 40
true false WEST WEST 226 40
true false WEST EAST 226 40
true false EAST WEST 226 40
true false WEST SOUTH 226 40
true false SOUTH NORTH 226 40
true false NORTH EAST 226 40
true false EAST SOUTH 226 40
true false SOUTH NORTH 226 40
true false NORTH NORTH 226 40
true false NORTH SOUTH 226 40
true false SOUTH NORTH 226 40
true false NORTH NORTH 226 40
true false NORTH SOUTH 226 40
true false SOUTH EAST 226 40
true false EAST WEST 226 40
true false WEST SOUTH 226 40
true false SOUTH EAST 226 40
true false EAST NORTH 226 40
true false NORTH WEST 226 40
true false WEST EAST 226 40
true false EAST EAST 226 40
true false EAST WEST 225 50
true false WEST NORTH 225 50
true false NORTH WEST 225 50
true false WEST SOUTH 225 50
true false SOUTH EAST 225 50
true false EAST NORTH 225 50
true false NORTH NORTH 225 50
true false NORTH SOUTH 225 50
true false SOUTH SOUTH 224 60
true false SOUTH NORTH 223 70
true false NORTH SOUTH 223 70
true false SOUTH SOUTH 223 70
true false SOUTH WEST 222 80
true false WEST EAST 221 90
true false EAST SOUTH 221 90
true false SOUTH NORTH 221 90
true false NORTH NORTH 221 90
true false NORTH SOUTH 221 90
true false SOUTH SOUTH 221 90
