isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST NORTH 230 0
true false NORTH NORTH 230 0
true false NORTH SOUTH 230 0
true false SOUTH EAST 229 10
true false EAST SOUTH 229 10
true false SOUTH EAST 228 20
true false EAST WEST 227 30
true false WEST SOUTH 227 30
true false SOUTH EAST 226 40
true false EAST NORTH 225 50
true false NORTH SOUTH 225 50
true false SOUTH NORTH 225 50
true false NORTH NORTH 225 50
true false NORTH EAST 225 50
true false EAST WEST 225 50
true false WEST WEST 225 50
true false WEST EAST 224 60
true false EAST NORTH 224 60
true false NORTH WEST 224 60
true false WEST WEST 224 60
true false WEST EAST 224 60
true false EAST EAST 224 60
true false EAST NORTH 224 60
true false NORTH NORTH 224 60
true false NORTH SOUTH 224 60
true false SOUTH EAST 224 60
true false EAST EAST 224 60
true false EAST NORTH 224 60
true false NORTH SOUTH 224 60
true false SOUTH EAST 224 60
true false EAST WEST 224 60
true false WEST EAST 224 60
true false EAST NORTH 224 60
true false NORTH EAST 224 60
true false EAST NORTH 223 70
true false NORTH NORTH 223 70
true false NORTH SOUTH 223 70
true false SOUTH SOUTH 223 70
true false SOUTH WEST 223 70
true false WEST WEST 223 70
true false WEST SOUTH 222 80
true false SOUTH WEST 222 80
true false WEST SOUTH 221 90
true false SOUTH EAST 221 90
true false EAST NORTH 221 90
true false NORTH WEST 221 90
true false WEST WEST 221 90
true false WEST SOUTH 220 100
true false SOUTH NORTH 220 100
true false NORTH EAST 220 100
true false EAST SOUTH 220 100
true false SOUTH WEST 220 100
true false WEST SOUTH 220 100
true false SOUTH WEST 220 100
true false WEST SOUTH 219 110
true false SOUTH NORTH 219 110
true false NORTH EAST 219 110
true false EAST NORTH 219 110
true false NORTH SOUTH 219 110
true false SOUTH WEST 219 110
true false WEST SOUTH 219 110
true false SOUTH WEST 219 110
true false WEST EAST 218 120
true false EAST EAST 218 120
true false EAST EAST 218 120
true false EAST WEST 218 120
true false WEST NORTH 218 120
true false NORTH WEST 218 120
true false WEST NORTH 218 120
true false NORTH NORTH 218 120
true false NORTH EAST 218 120
true false EAST SOUTH 218 120
true false SOUTH WEST 218 120
true false WEST EAST 218 120
true false EAST SOUTH 218 120
true false SOUTH WEST 218 120
true false WEST SOUTH 218 120
true false SOUTH WEST 218 120
true false WEST SOUTH 218 120
true false SOUTH SOUTH 218 120
true false SOUTH WEST 218 120
true false WEST WEST 217 130
true false WEST EAST 217 130
true false EAST NORTH 217 130
true false NORTH NORTH 216 140
true false NORTH SOUTH 215 150
true false SOUTH NORTH 215 150
true false NORTH NORTH 215 150
true false NORTH SOUTH 214 160
true false SOUTH SOUTH 214 160
true false SOUTH WEST 214 160
true false WEST WEST 213 170
true false WEST SOUTH 213 170
true false SOUTH NORTH 213 170
true false NORTH EAST 213 170
true false EAST WEST 213 170
true false WEST SOUTH 213 170
true false SOUTH SOUTH 213 170
true false SOUTH SOUTH 212 180
true false SOUTH EAST 211 190
true false EAST NORTH 211 190
true false NORTH SOUTH 211 190
true false SOUTH WEST 211 190
true false WEST EAST 210 200
true false EAST EAST 210 200
true false EAST NORTH 210 200
true false NORTH NORTH 210 200
true false NORTH EAST 210 200
true false EAST NORTH 210 200
true false NORTH EAST 210 200
true false EAST SOUTH 210 200
true false SOUTH EAST 210 200
true false EAST EAST 210 200
true false EAST WEST 210 200
true false WEST NORTH 210 200
true false NORTH SOUTH 210 200
true false SOUTH NORTH 210 200
true false NORTH WEST 210 200
true false WEST SOUTH 210 200
true false SOUTH WEST 210 200
true false WEST EAST 210 200
true false EAST SOUTH 210 200
true false SOUTH WEST 210 200
true false WEST EAST 210 200
true false EAST SOUTH 210 200
true false SOUTH WEST 210 200
true false WEST NORTH 210 200
true false NORTH EAST 210 200
true false EAST WEST 210 200
true false WEST EAST 210 200
true false EAST EAST 210 200
true false EAST NORTH 210 200
true false NORTH NORTH 210 200
true false NORTH EAST 210 200
true false EAST WEST 209 210
true false WEST NORTH 209 210
true false NORTH SOUTH 208 220
true false SOUTH EAST 208 220
true false EAST SOUTH 208 220
true false SOUTH WEST 207 230
true false WEST SOUTH 207 230
true false SOUTH SOUTH 207 230
true false SOUTH WEST 207 230
true false WEST WEST 207 230
true false WEST NORTH 207 230
true false NORTH NORTH 207 230
true false NORTH WEST 206 240
true false WEST EAST 206 240
true false EAST EAST 206 240
true false EAST EAST 206 240
true false EAST NORTH 205 250
true false NORTH SOUTH 204 260
true false SOUTH EAST 204 260
true false EAST NORTH 203 270
true false NORTH WEST 202 280
true false WEST NORTH 202 280
true false NORTH EAST 202 280
true false EAST WEST 202 280
true false WEST EAST 202 280
true false EAST EAST 202 280
true false EAST EAST 201 290
true false EAST NORTH 200 300
true false NORTH WEST 199 310
true false WEST EAST 199 310
true false EAST EAST 199 310
true false EAST WEST 199 310
true false WEST NORTH 199 310
true false NORTH WEST 198 320
true false WEST EAST 197 330
true false EAST EAST 197 330
true false EAST NORTH 196 340
false true NORTH NORTH 196 340
