isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST NORTH 230 0
true false NORTH NORTH 230 0
true false NORTH WEST 230 0
true false WEST EAST 229 10
true false EAST NORTH 229 10
true false NORTH WEST 229 10
true false WEST WEST 229 10
true false WEST EAST 228 20
true false EAST SOUTH 228 20
true false SOUTH SOUTH 228 20
true false SOUTH EAST 228 20
true false EAST WEST 228 20
true false WEST NORTH 228 20
true false NORTH NORTH 228 20
true false NORTH EAST 228 20
true false EAST EAST 228 20
true false EAST SOUTH 227 30
true false SOUTH WEST 227 30
true false WEST SOUTH 227 30
true false SOUTH NORTH 226 40
true false NORTH SOUTH 226 40
true false SOUTH WEST 226 40
true false WEST WEST 226 40
true false WEST NORTH 226 40
true false NORTH SOUTH 226 40
true false SOUTH NORTH 226 40
true false NORTH NORTH 226 40
true false NORTH WEST 226 40
true false WEST EAST 226 40
true false EAST EAST 226 40
true false EAST WEST 226 40
true false WEST SOUTH 226 40
true false SOUTH NORTH 226 40
true false NORTH SOUTH 226 40
true false SOUTH EAST 226 40
true false EAST EAST 226 40
true false EAST WEST 226 40
true false WEST SOUTH 226 40
true false SOUTH NORTH 225 50
true false NORTH SOUTH 225 50
true false SOUTH EAST 225 50
true false EAST EAST 224 60
true false EAST EAST 224 60
true false EAST EAST 224 60
true false EAST EAST 224 60
true false EAST SOUTH 224 60
true false SOUTH NORTH 223 70
true false NORTH SOUTH 223 70
true false SOUTH WEST 223 70
true false WEST SOUTH 222 80
true false SOUTH NORTH 222 80
true false NORTH WEST 222 80
true false WEST EAST 221 90
true false EAST NORTH 221 90
true false NORTH EAST 221 90
true false EAST SOUTH 221 90
true false SOUTH EAST 221 90
true false EAST WEST 221 90
true false WEST WEST 221 90
true false WEST SOUTH 221 90
true false SOUTH EAST 220 100
true false EAST WEST 220 100
true false WEST SOUTH 220 100
true false SOUTH EAST 220 100
true false EAST SOUTH 220 100
true false SOUTH SOUTH 220 100
true false SOUTH NORTH 220 100
true false NORTH NORTH 220 100
true false NORTH SOUTH 220 100
true false SOUTH EAST 220 100
true false EAST WEST 220 100
true false WEST WEST 220 100
true false WEST SOUTH 220 100
true false SOUTH WEST 220 100
true false WEST EAST 219 110
true false EAST SOUTH 219 110
true false SOUTH NORTH 219 110
true false NORTH NORTH 219 110
true false NORTH EAST 219 110
true false EAST WEST 219 110
true false WEST EAST 219 110
true false EAST WEST 219 110
true false WEST WEST 219 110
true false WEST NORTH 219 110
true false NORTH SOUTH 219 110
true false SOUTH SOUTH 219 110
true false SOUTH EAST 219 110
true false EAST NORTH 219 110
true false NORTH WEST 219 110
true false WEST WEST 219 110
true false WEST WEST 219 110
true false WEST NORTH 219 110
true false NORTH SOUTH 219 110
true false SOUTH SOUTH 219 110
true false SOUTH NORTH 219 110
true false NORTH EAST 219 110
true false EAST EAST 219 110
true false EAST NORTH 219 110
true false NORTH NORTH 219 110
true false NORTH SOUTH 219 110
true false SOUTH SOUTH 219 110
true false SOUTH EAST 219 110
true false EAST WEST 218 120
true false WEST EAST 218 120
true false EAST SOUTH 218 120
true false SOUTH NORTH 218 120
true false NORTH SOUTH 218 120
true false SOUTH NORTH 218 120
true false NORTH SOUTH 218 120
true false SOUTH WEST 218 120
true false WEST NORTH 218 120
