isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST NORTH 230 0
true false NORTH WEST 230 0
true false WEST NORTH 229 10
true false NORTH EAST 229 10
true false EAST NORTH 229 10
true false NORTH WEST 229 10
true false WEST NORTH 229 10
true false NORTH EAST 229 10
true false EAST EAST 229 10
true false EAST NORTH 228 20
true false NORTH EAST 228 20
true false EAST NORTH 227 30
true false NORTH EAST 227 30
true false EAST NORTH 226 40
true false NORTH EAST 226 40
true false EAST EAST 225 50
true false EAST NORTH 224 60
true false NORTH WEST 223 70
true false WEST SOUTH 223 70
true false SOUTH SOUTH 223 70
true false SOUTH SOUTH 223 70
true false SOUTH WEST 223 70
true false WEST WEST 223 70
true false WEST WEST 223 70
true false WEST SOUTH 223 70
true false SOUTH WEST 223 70
true false WEST NORTH 223 70
true false NORTH SOUTH 223 70
true false SOUTH NORTH 223 70
true false NORTH EAST 223 70
true false EAST EAST 223 70
true false EAST WEST 223 70
true false WEST EAST 223 70
true false EAST SOUTH 223 70
true false SOUTH SOUTH 223 70
true false SOUTH SOUTH 223 70
true false SOUTH WEST 223 70
true false WEST WEST 223 70
true false WEST EAST 223 70
true false EAST EAST 223 70
true false EAST WEST 223 70
true false WEST WEST 223 70
true false WEST EAST 223 70
true false EAST WEST 223 70
true false WEST EAST 223 70
true false EAST NORTH 223 70
true false NORTH EAST 223 70
true false EAST WEST 223 70
true false WEST WEST 223 70
true false WEST NORTH 223 70
true false NORTH NORTH 223 70
true false NORTH NORTH 223 70
true false NORTH WEST 223 70
true false WEST EAST 223 70
true false EAST NORTH 223 70
true false NORTH NORTH 223 70
true false NORTH SOUTH 223 70
true false SOUTH SOUTH 223 70
true false SOUTH EAST 223 70
true false EAST SOUTH 223 70
true false SOUTH WEST 223 70
true false WEST SOUTH 223 70
true false SOUTH NORTH 223 70
true false NORTH WEST 223 70
true false WEST NORTH 223 70
true false NORTH WEST 223 70
true false WEST WEST 223 70
true false WEST NORTH 222 80
true false NORTH NORTH 222 80
true false NORTH NORTH 222 80
true false NORTH EAST 222 80
true false EAST WEST 222 80
true false WEST SOUTH 222 80
true false SOUTH NORTH 222 80
true false NORTH NORTH 222 80
true false NORTH SOUTH 222 80
true false SOUTH NORTH 222 80
true false NORTH NORTH 222 80
true false NORTH EAST 222 80
true false EAST WEST 222 80
true false WEST NORTH 222 80
true false NORTH NORTH 222 80
true false NORTH WEST 222 80
true false WEST WEST 221 90
true false WEST SOUTH 220 100
true false SOUTH WEST 220 100
true false WEST WEST 219 110
true false WEST SOUTH 218 120
true false SOUTH EAST 217 130
true false EAST EAST 217 130
true false EAST NORTH 217 130
true false NORTH WEST 217 130
true false WEST SOUTH 217 130
true false SOUTH SOUTH 217 130
true false SOUTH WEST 216 140
true false WEST EAST 215 150
true false EAST WEST 215 150
true false WEST WEST 215 150
true false WEST WEST 214 160
true false WEST SOUTH 214 160
true false SOUTH NORTH 213 170
true false NORTH WEST 213 170
true false WEST NORTH 213 170
true false NORTH EAST 212 180
true false EAST NORTH 212 180
true false NORTH EAST 211 190
true false EAST NORTH 211 190
true false NORTH EAST 210 200
true false EAST NORTH 210 200
true false NORTH WEST 209 210
true false WEST WEST 209 210
true false WEST SOUTH 209 210
true false SOUTH NORTH 209 210
