isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST NORTH 230 0
true false NORTH EAST 230 0
true false EAST SOUTH 229 10
true false SOUTH EAST 229 10
true false EAST NORTH 228 20
true false NORTH NORTH 228 20
true false NORTH EAST 228 20
true false EAST NORTH 227 30
true false NORTH EAST 227 30
true false EAST SOUTH 226 40
true false SOUTH WEST 226 40
true false WEST NORTH 226 40
true false NORTH NORTH 226 40
true false NORTH EAST 226 40
true false EAST SOUTH 226 40
true false SOUTH WEST 226 40
true false WEST SOUTH 226 40
true false SOUTH NORTH 226 40
true false NORTH NORTH 226 40
true false NORTH WEST 226 40
true false WEST WEST 226 40
true false WEST EAST 226 40
true false EAST SOUTH 226 40
true false SOUTH SOUTH 226 40
true false SOUTH WEST 226 40
true false WEST WEST 226 40
true false WEST WEST 226 40
true false WEST EAST 225 50
true false EAST NORTH 225 50
true false NORTH WEST 225 50
true false WEST SOUTH 225 50
true false SOUTH WEST 225 50
true false WEST NORTH 224 60
true false NORTH NORTH 224 60
true false NORTH WEST 224 60
true false WEST WEST 223 70
true false WEST EAST 222 80
true false EAST WEST 222 80
true false WEST WEST 222 80
true false WEST WEST 221 90
true false WEST NORTH 220 100
true false NORTH WEST 219 110
true false WEST WEST 219 110
true false WEST EAST 219 110
true false EAST EAST 218 120
true false EAST EAST 218 120
true false EAST SOUTH 218 120
true false SOUTH EAST 218 120
true false EAST SOUTH 218 120
true false SOUTH NORTH 218 120
true false NORTH EAST 218 120
true false EAST SOUTH 218 120
true false SOUTH EAST 218 120
true false EAST EAST 218 120
true false EAST SOUTH 218 120
true false SOUTH WEST 218 120
true false WEST SOUTH 218 120
true false SOUTH NORTH 218 120
true false NORTH WEST 218 120
true false WEST WEST 218 120
true false WEST EAST 218 120
true false EAST NORTH 218 120
true false NORTH SOUTH 218 120
true false SOUTH SOUTH 218 120
true false SOUTH NORTH 218 120
true false NORTH WEST 218 120
true false WEST NORTH 218 120
true false NORTH WEST 218 120
true false WEST WEST 218 120
true false WEST NORTH 218 120
true false NORTH WEST 218 120
true false WEST NORTH 218 120
true false NORTH WEST 217 130
true false WEST WEST 217 130
true false WEST WEST 217 130
true false WEST SOUTH 217 130
true false SOUTH EAST 217 130
true false EAST SOUTH 217 130
true false SOUTH NORTH 217 130
true false NORTH EAST 217 130
true false EAST NORTH 217 130
true false NORTH EAST 216 140
true false EAST SOUTH 215 150
true false SOUTH NORTH 215 150
true false NORTH NORTH 214 160
true false NORTH SOUTH 214 160
true false SOUTH NORTH 214 160
true false NORTH WEST 214 160
true false WEST SOUTH 213 170
true false SOUTH NORTH 213 170
true false NORTH SOUTH 213 170
true false SOUTH EAST 213 170
true false EAST WEST 213 170
true false WEST WEST 213 170
true false WEST NORTH 213 170
true false NORTH EAST 212 180
true false EAST SOUTH 212 180
true false SOUTH NORTH 212 180
true false NORTH NORTH 212 180
true false NORTH SOUTH 211 190
true false SOUTH WEST 211 190
true false WEST EAST 211 190
true false EAST NORTH 211 190
true false NORTH SOUTH 211 190
true false SOUTH NORTH 211 190
true false NORTH SOUTH 211 190
true false SOUTH WEST 211 190
true false WEST NORTH 211 190
true false NORTH SOUTH 211 190
true false SOUTH WEST 211 190
true false WEST SOUTH 211 190
true false SOUTH SOUTH 211 190
true false SOUTH EAST 211 190
true false EAST NORTH 211 190
true false NORTH NORTH 211 190
true false NORTH EAST 211 190
true false EAST NORTH 211 190
true false NORTH EAST 211 190
true false EAST SOUTH 210 200
true false SOUTH NORTH 209 210
true false NORTH WEST 209 210
true false WEST EAST 209 210
true false EAST EAST 209 210
true false EAST NORTH 208 220
true false NORTH WEST 208 220
true false WEST SOUTH 208 220
true false SOUTH SOUTH 208 220
true false SOUTH EAST 208 220
true false EAST SOUTH 207 230
true false SOUTH EAST 207 230
true false EAST WEST 206 240
true false WEST WEST 206 240
true false WEST EAST 206 240
true false EAST EAST 206 240
true false EAST NORTH 206 240
true false NORTH WEST 205 250
true false WEST EAST 205 250
true false EAST NORTH 205 250
true false NORTH WEST 205 250
true false WEST EAST 205 250
true false EAST SOUTH 205 250
true false SOUTH SOUTH 205 250
true false SOUTH WEST 205 250
true false WEST SOUTH 205 250
true false SOUTH EAST 205 250
true false EAST EAST 205 250
true false EAST NORTH 204 260
true false NORTH NORTH 203 270
true false NORTH WEST 202 280
true false WEST EAST 202 280
true false EAST NORTH 202 280
true false NORTH EAST 201 290
true false EAST NORTH 200 300
false true NORTH NORTH 200 300
