isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST EAST 230 0
true false EAST NORTH 229 10
true false NORTH SOUTH 229 10
true false SOUTH NORTH 229 10
true false NORTH SOUTH 229 10
true false SOUTH NORTH 229 10
true false NORTH NORTH 229 10
true false NORTH SOUTH 229 10
true false SOUTH EAST 229 10
true false EAST WEST 228 20
true false WEST NORTH 228 20
true false NORTH WEST 228 20
true false WEST EAST 228 20
true false EAST SOUTH 228 20
true false SOUTH SOUTH 228 20
true false SOUTH EAST 228 20
true false EAST EAST 228 20
true false EAST NORTH 227 30
true false NORTH WEST 227 30
true false WEST WEST 227 30
true false WEST SOUTH 227 30
true false SOUTH NORTH 227 30
true false NORTH EAST 227 30
true false EAST WEST 227 30
true false WEST EAST 227 30
true false EAST SOUTH 227 30
true false SOUTH SOUTH 227 30
true false SOUTH SOUTH 227 30
true false SOUTH NORTH 227 30
true false NORTH SOUTH 227 30
true false SOUTH WEST 227 30
true false WEST EAST 227 30
true false EAST WEST 227 30
true false WEST SOUTH 227 30
true false SOUTH NORTH 227 30
true false NORTH SOUTH 227 30
true false SOUTH EAST 227 30
true false EAST WEST 227 30
true false WEST NORTH 227 30
true false NORTH SOUTH 227 30
true false SOUTH NORTH 227 30
true false NORTH SOUTH 227 30
true false SOUTH SOUTH 227 30
true false SOUTH EAST 227 30
true false EAST SOUTH 227 30
true false SOUTH EAST 227 30
true false EAST EAST 227 30
true false EAST EAST 226 40
true false EAST NORTH 225 50
true false NORTH WEST 224 60
true false WEST NORTH 224 60
true false NORTH SOUTH 223 70
true false SOUTH EAST 223 70
true false EAST NORTH 222 80
true false NORTH WEST 221 90
true false WEST EAST 221 90
true false EAST EAST 221 90
true false EAST WEST 221 90
true false WEST NORTH 221 90
true false NORTH WEST 220 100
true false WEST SOUTH 219 110
true false SOUTH EAST 218 120
true false EAST SOUTH 218 120
true false SOUTH SOUTH 218 120
true false SOUTH EAST 218 120
true false EAST EAST 217 130
true false EAST EAST 217 130
true false EAST SOUTH 217 130
true false SOUTH NORTH 216 140
true false NORTH SOUTH 216 140
true false SOUTH NORTH 216 140
true false NORTH NORTH 216 140
true false NORTH WEST 216 140
true false WEST SOUTH 216 140
true false SOUTH NORTH 216 140
true false NORTH EAST 216 140
true false EAST EAST 216 140
true false EAST SOUTH 216 140
true false SOUTH WEST 216 140
true false WEST WEST 216 140
true false WEST SOUTH 216 140
true false SOUTH NORTH 216 140
true false NORTH NORTH 216 140
true false NORTH WEST 216 140
true false WEST NORTH 216 140
true false NORTH WEST 216 140
true false WEST EAST 216 140
true false EAST NORTH 216 140
true false NORTH WEST 216 140
true false WEST WEST 216 140
true false WEST WEST 216 140
true false WEST NORTH 216 140
true false NORTH WEST 216 140
true false WEST NORTH 215 150
true false NORTH SOUTH 215 150
true false SOUTH EAST 215 150
true false EAST EAST 215 150
true false EAST SOUTH 215 150
true false SOUTH EAST 215 150
true false EAST EAST 215 150
true false EAST SOUTH 215 150
true false SOUTH SOUTH 215 150
true false SOUTH NORTH 215 150
true false NORTH WEST 215 150
true false WEST EAST 215 150
true false EAST NORTH 215 150
true false NORTH SOUTH 215 150
true false SOUTH NORTH 215 150
true false NORTH SOUTH 215 150
true false SOUTH NORTH 215 150
true false NORTH EAST 215 150
true false EAST WEST 215 150
true false WEST SOUTH 215 150
true false SOUTH NORTH 215 150
true false NORTH EAST 215 150
true false EAST WEST 215 150
true false WEST EAST 215 150
true false EAST WEST 215 150
true false WEST EAST 215 150
true false EAST NORTH 215 150
true false NORTH NORTH 215 150
true false NORTH EAST 215 150
true false EAST WEST 215 150
true false WEST SOUTH 215 150
