isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST EAST 230 0
true false EAST NORTH 229 10
true false NORTH NORTH 229 10
true false NORTH EAST 229 10
true false EAST NORTH 228 20
true false NORTH NORTH 228 20
true false NORTH NORTH 228 20
true false NORTH SOUTH 228 20
true false SOUTH WEST 228 20
true false WEST SOUTH 228 20
true false SOUTH NORTH 228 20
true false NORTH WEST 228 20
true false WEST NORTH 228 20
true false NORTH SOUTH 228 20
true false SOUTH NORTH 227 30
true false NORTH WEST 227 30
true false WEST WEST 226 40
true false WEST EAST 225 50
true false EAST WEST 225 50
true false WEST SOUTH 225 50
true false SOUTH SOUTH 225 50
true false SOUTH NORTH 225 50
true false NORTH WEST 225 50
true false WEST WEST 224 60
true false WEST WEST 223 70
true false WEST WEST 222 80
true false WEST WEST 221 90
true false WEST SOUTH 221 90
true false SOUTH WEST 220 100
true false WEST WEST 220 100
true false WEST WEST 220 100
true false WEST WEST 220 100
true false WEST EAST 220 100
true false EAST SOUTH 220 100
true false SOUTH SOUTH 219 110
true false SOUTH EAST 218 120
true false EAST WEST 217 130
true false WEST WEST 217 130
true false WEST SOUTH 216 140
true false SOUTH NORTH 216 140
true false NORTH EAST 215 150
true false EAST SOUTH 215 150
true false SOUTH EAST 215 150
true false EAST SOUTH 215 150
true false SOUTH EAST 215 150
true false EAST NORTH 214 160
true false NORTH NORTH 214 160
true false NORTH SOUTH 214 160
true false SOUTH NORTH 214 160
true false NORTH WEST 214 160
true false WEST NORTH 214 160
true false NORTH EAST 214 160
true false EAST WEST 214 160
true false WEST EAST 214 160
true false EAST SOUTH 214 160
true false SOUTH WEST 214 160
true false WEST SOUTH 214 160
true false SOUTH EAST 214 160
true false EAST NORTH 214 160
true false NORTH EAST 214 160
true false EAST NORTH 213 170
true false NORTH SOUTH 213 170
true false SOUTH EAST 213 170
true false EAST SOUTH 212 180
true false SOUTH SOUTH 212 180
true false SOUTH NORTH 212 180
true false NORTH SOUTH 212 180
true false SOUTH EAST 212 180
true false EAST EAST 211 190
true false EAST EAST 210 200
true false EAST WEST 209 210
true false WEST SOUTH 209 210
true false SOUTH SOUTH 209 210
true false SOUTH EAST 209 210
true false EAST NORTH 209 210
true false NORTH EAST 208 220
true false EAST WEST 208 220
true false WEST NORTH 207 230
true false NORTH EAST 207 230
true false EAST WEST 207 230
true false WEST WEST 207 230
true false WEST WEST 207 230
true false WEST SOUTH 207 230
true false SOUTH NORTH 207 230
true false NORTH WEST 207 230
true false WEST SOUTH 207 230
true false SOUTH NORTH 207 230
true false NORTH WEST 207 230
true false WEST WEST 207 230
true false WEST NORTH 207 230
true false NORTH NORTH 207 230
true false NORTH SOUTH 207 230
true false SOUTH WEST 207 230
true false WEST SOUTH 207 230
true false SOUTH SOUTH 207 230
true false SOUTH EAST 207 230
true false EAST WEST 207 230
true false WEST WEST 207 230
true false WEST NORTH 207 230
true false NORTH WEST 206 240
true false WEST EAST 206 240
true false EAST EAST 206 240
true false EAST WEST 206 240
true false WEST WEST 206 240
true false WEST EAST 206 240
true false EAST WEST 206 240
true false WEST EAST 206 240
true false EAST EAST 206 240
true false EAST WEST 206 240
true false WEST NORTH 206 240
true false NORTH EAST 206 240
true false EAST NORTH 206 240
true false NORTH NORTH 206 240
true false NORTH EAST 206 240
true false EAST NORTH 206 240
true false NORTH WEST 206 240
true false WEST EAST 206 240
true false EAST NORTH 206 240
true false NORTH SOUTH 206 240
true false SOUTH WEST 206 240
true false WEST SOUTH 206 240
true false SOUTH EAST 206 240
true false EAST WEST 206 240
true false WEST EAST 206 240
true false EAST NORTH 206 240
true false NORTH NORTH 206 240
