isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST WEST 230 0
true false WEST WEST 229 10
true false WEST NORTH 228 20
true false NORTH WEST 228 20
true false WEST WEST 227 30
true false WEST SOUTH 226 40
true false SOUTH EAST 226 40
true false EAST EAST 226 40
true false EAST SOUTH 226 40
true false SOUTH WEST 226 40
true false WEST WEST 226 40
true false WEST SOUTH 226 40
true false SOUTH SOUTH 226 40
true false SOUTH WEST 226 40
true false WEST SOUTH 225 50
true false SOUTH SOUTH 225 50
true false SOUTH NORTH 225 50
true false NORTH WEST 224 60
true false WEST EAST 223 70
true false EAST NORTH 223 70
true false NORTH EAST 222 80
true false EAST SOUTH 221 90
true false SOUTH WEST 221 90
true false WEST NORTH 221 90
true false NORTH SOUTH 220 100
true false SOUTH EAST 220 100
true false EAST NORTH 220 100
true false NORTH EAST 219 110
true false EAST WEST 218 120
true false WEST NORTH 218 120
true false NORTH NORTH 218 120
true false NORTH EAST 218 120
true false EAST WEST 218 120
true false WEST SOUTH 218 120
true false SOUTH WEST 218 120
true false WEST SOUTH 218 120
true false SOUTH SOUTH 218 120
true false SOUTH SOUTH 218 120
true false SOUTH WEST 218 120
true false WEST NORTH 217 130
true false NORTH NORTH 217 130
true false NORTH SOUTH 216 140
true false SOUTH WEST 216 140
true false WEST WEST 216 140
true false WEST EAST 216 140
true false EAST WEST 216 140
true false WEST SOUTH 216 140
true false SOUTH WEST 216 140
true false WEST EAST 216 140
true false EAST SOUTH 216 140
true false SOUTH NORTH 216 140
true false NORTH NORTH 216 140
true false NORTH EAST 216 140
true false EAST SOUTH 216 140
true false SOUTH WEST 216 140
true false WEST WEST 216 140
true false WEST NORTH 216 140
true false NORTH SOUTH 215 150
true false SOUTH EAST 215 150
true false EAST NORTH 215 150
true false NORTH WEST 215 150
true false WEST NORTH 215 150
true false NORTH WEST 215 150
true false WEST EAST 215 150
true false EAST EAST 215 150
true false EAST NORTH 215 150
true false NORTH EAST 215 150
true false EAST EAST 215 150
true false EAST SOUTH 214 160
true false SOUTH WEST 213 170
true false WEST SOUTH 212 180
true false SOUTH SOUTH 212 180
true false SOUTH NORTH 212 180
true false NORTH WEST 212 180
true false WEST WEST 212 180
true false WEST NORTH 212 180
true false NORTH WEST 211 190
true false WEST EAST 211 190
true false EAST SOUTH 211 190
true false SOUTH SOUTH 211 190
true false SOUTH EAST 211 190
true false EAST WEST 211 190
true false WEST WEST 211 190
true false WEST NORTH 211 190
true false NORTH SOUTH 211 190
true false SOUTH WEST 211 190
true false WEST WEST 211 190
true false WEST EAST 211 190
true false EAST WEST 211 190
true false WEST WEST 211 190
true false WEST NORTH 211 190
true false NORTH EAST 211 190
true false EAST SOUTH 211 190
true false SOUTH WEST 211 190
true false WEST SOUTH 211 190
true false SOUTH NORTH 211 190
true false NORTH NORTH 211 190
true false NORTH SOUTH 211 190
true false SOUTH WEST 211 190
true false WEST SOUTH 211 190
true false SOUTH WEST 211 190
true false WEST NORTH 211 190
true false NORTH SOUTH 211 190
true false SOUTH NORTH 211 190
true false NORTH EAST 211 190
true false EAST EAST 211 190
true false EAST NORTH 211 190
true false NORTH EAST 211 190
true false EAST EAST 211 190
true false EAST EAST 211 190
true false EAST SOUTH 210 200
true false SOUTH EAST 209 210
true false EAST SOUTH 208 220
true false SOUTH EAST 208 220
true false EAST EAST 207 230
true false EAST SOUTH 206 240
true false SOUTH SOUTH 206 240
true false SOUTH EAST 206 240
true false EAST SOUTH 205 250
true false SOUTH SOUTH 205 250
true false SOUTH NORTH 205 250
true false NORTH SOUTH 204 260
true false SOUTH NORTH 204 260
true false NORTH WEST 204 260
true false WEST NORTH 203 270
true false NORTH WEST 203 270
true false WEST WEST 202 280
true false WEST EAST 201 290
true false EAST WEST 201 290
true false WEST WEST 201 290
true false WEST EAST 201 290
true false EAST EAST 201 290
true false EAST WEST 201 290
true false WEST NORTH 201 290
true false NORTH EAST 200 300
true false EAST NORTH 200 300
true false NORTH EAST 199 310
true false EAST EAST 198 320
true false EAST EAST 197 330
true false EAST EAST 197 330
true false EAST EAST 197 330
true false EAST NORTH 197 330
true false NORTH NORTH 197 330
true false NORTH WEST 197 330
false true WEST WEST 197 330
