isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST NORTH 230 0
true false NORTH SOUTH 230 0
true false SOUTH SOUTH 229 10
true false SOUTH WEST 228 20
true false WEST NORTH 227 30
true false NORTH EAST 227 30
true false EAST SOUTH 227 30
true false SOUTH SOUTH 226 40
true false SOUTH SOUTH 226 40
true false SOUTH SOUTH 226 40
true false SOUTH EAST 226 40
true false EAST SOUTH 225 50
true false SOUTH NORTH 225 50
true false NORTH EAST 224 60
true false EAST NORTH 224 60
true false NORTH NORTH 224 60
true false NORTH EAST 224 60
true false EAST NORTH 224 60
true false NORTH NORTH 224 60
true false NORTH SOUTH 224 60
true false SOUTH SOUTH 224 60
true false SOUTH NORTH 224 60
true false NORTH EAST 224 60
true false EAST NORTH 224 60
true false NORTH SOUTH 224 60
true false SOUTH NORTH 224 60
true false NORTH SOUTH 224 60
true false SOUTH WEST 224 60
true false WEST NORTH 224 60
true false NORTH EAST 224 60
true false EAST EAST 224 60
true false EAST NORTH 224 60
true false NORTH NORTH 224 60
true false NORTH EAST 224 60
true false EAST EAST 224 60
true false EAST SOUTH 224 60
true false SOUTH SOUTH 224 60
true false SOUTH EAST 224 60
true false EAST SOUTH 223 70
true false SOUTH NORTH 223 70
true false NORTH SOUTH 223 70
true false SOUTH WEST 223 70
true false WEST EAST 223 70
true false EAST WEST 223 70
true false WEST EAST 223 70
true false EAST WEST 223 70
true false WEST NORTH 223 70
true false NORTH SOUTH 223 70
true false SOUTH EAST 223 70
true false EAST SOUTH 223 70
true false SOUTH EAST 223 70
true false EAST EAST 222 80
true false EAST NORTH 221 90
true false NORTH SOUTH 221 90
true false SOUTH EAST 221 90
true false EAST EAST 220 100
true false EAST SOUTH 219 110
true false SOUTH NORTH 219 110
true false NORTH SOUTH 218 120
true false SOUTH WEST 218 120
true false WEST NORTH 218 120
true false NORTH SOUTH 218 120
true false SOUTH NORTH 218 120
true false NORTH NORTH 218 120
true false NORTH WEST 218 120
true false WEST NORTH 218 120
true false NORTH EAST 218 120
true false EAST EAST 218 120
true false EAST NORTH 218 120
true false NORTH SOUTH 218 120
true false SOUTH EAST 218 120
true false EAST WEST 217 130
true false WEST EAST 217 130
true false EAST SOUTH 217 130
true false SOUTH EAST 217 130
true false EAST WEST 216 140
true false WEST WEST 216 140
true false WEST WEST 216 140
true false WEST NORTH 216 140
true false NORTH SOUTH 216 140
true false SOUTH WEST 216 140
true false WEST NORTH 216 140
true false NORTH SOUTH 216 140
true false SOUTH SOUTH 216 140
true false SOUTH WEST 216 140
true false WEST NORTH 216 140
true false NORTH WEST 216 140
true false WEST EAST 216 140
true false EAST NORTH 216 140
true false NORTH EAST 216 140
true false EAST WEST 216 140
true false WEST SOUTH 216 140
true false SOUTH SOUTH 216 140
true false SOUTH EAST 216 140
true false EAST SOUTH 216 140
true false SOUTH NORTH 216 140
