isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST NORTH 230 0
true false NORTH EAST 230 0
true false EAST EAST 229 10
true false EAST SOUTH 228 20
true false SOUTH EAST 228 20
true false EAST NORTH 227 30
true false NORTH WEST 227 30
true false WEST NORTH 227 30
true false NORTH EAST 227 30
true false EAST WEST 227 30
true false WEST EAST 227 30
true false EAST EAST 227 30
true false EAST SOUTH 226 40
true false SOUTH SOUTH 226 40
true false SOUTH NORTH 226 40
true false NORTH EAST 226 40
true false EAST WEST 225 50
true false WEST EAST 225 50
true false EAST WEST 225 50
true false WEST NORTH 225 50
true false NORTH NORTH 225 50
true false NORTH EAST 225 50
true false EAST EAST 225 50
true false EAST NORTH 224 60
true false NORTH WEST 223 70
true false WEST WEST 222 80
true false WEST SOUTH 222 80
true false SOUTH EAST 222 80
true false EAST NORTH 222 80
true false NORTH WEST 222 80
true false WEST WEST 222 80
true false WEST WEST 222 80
true false WEST WEST 222 80
true false WEST NORTH 222 80
true false NORTH WEST 221 90
true false WEST WEST 220 100
true false WEST EAST 219 110
true false EAST WEST 219 110
true false WEST NORTH 219 110
true false NORTH EAST 218 120
true false EAST WEST 217 130
true false WEST EAST 217 130
true false EAST WEST 217 130
true false WEST NORTH 217 130
true false NORTH SOUTH 217 130
true false SOUTH SOUTH 217 130
true false SOUTH EAST 217 130
true false EAST NORTH 217 130
true false NORTH SOUTH 217 130
true false SOUTH WEST 217 130
true false WEST NORTH 217 130
true false NORTH EAST 217 130
true false EAST NORTH 217 130
true false NORTH NORTH 217 130
true false NORTH EAST 217 130
true false EAST NORTH 216 140
true false NORTH EAST 215 150
true false EAST EAST 215 150
true false EAST NORTH 215 150
true false NORTH NORTH 214 160
true false NORTH SOUTH 214 160
true false SOUTH SOUTH 214 160
true false SOUTH SOUTH 214 160
true false SOUTH WEST 214 160
true false WEST WEST 214 160
true false WEST SOUTH 214 160
true false SOUTH NORTH 214 160
true false NORTH WEST 214 160
true false WEST SOUTH 213 170
true false SOUTH NORTH 212 180
true false NORTH WEST 212 180
true false WEST EAST 211 190
true false EAST WEST 211 190
true false WEST NORTH 211 190
true false NORTH SOUTH 211 190
true false SOUTH NORTH 210 200
true false NORTH EAST 210 200
true false EAST WEST 210 200
true false WEST WEST 210 200
true false WEST SOUTH 209 210
