isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST WEST 230 0
true false WEST NORTH 229 10
true false NORTH NORTH 229 10
true false NORTH SOUTH 229 10
true false SOUTH EAST 229 10
true false EAST NORTH 229 10
true false NORTH WEST 229 10
true false WEST WEST 229 10
true false WEST NORTH 228 20
true false NORTH EAST 228 20
true false EAST SOUTH 228 20
true false SOUTH WEST 228 20
true false WEST NORTH 228 20
true false NORTH WEST 228 20
true false WEST SOUTH 227 30
true false SOUTH NORTH 227 30
true false NORTH NORTH 227 30
true false NORTH EAST 227 30
true false EAST NORTH 227 30
true false NORTH WEST 227 30
true false WEST NORTH 227 30
true false NORTH NORTH 227 30
true false NORTH WEST 227 30
true false WEST EAST 226 40
true false EAST WEST 226 40
true false WEST WEST 226 40
true false WEST SOUTH 225 50
true false SOUTH NORTH 225 50
true false NORTH EAST 224 60
true false EAST SOUTH 224 60
true false SOUTH WEST 224 60
true false WEST SOUTH 223 70
true false SOUTH SOUTH 222 80
true false SOUTH EAST 221 90
true false EAST SOUTH 221 90
true false SOUTH WEST 220 100
true false WEST WEST 219 110
true false WEST WEST 218 120
true false WEST WEST 217 130
true false WEST EAST 217 130
true false EAST SOUTH 217 130
true false SOUTH WEST 217 130
true false WEST EAST 217 130
true false EAST NORTH 217 130
true false NORTH NORTH 217 130
true false NORTH SOUTH 217 130
true false SOUTH WEST 217 130
true false WEST EAST 217 130
true false EAST WEST 217 130
true false WEST EAST 217 130
true false EAST NORTH 217 130
true false NORTH EAST 217 130
true false EAST WEST 217 130
true false WEST WEST 217 130
true false WEST SOUTH 217 130
true false SOUTH WEST 217 130
true false WEST WEST 217 130
true false WEST SOUTH 217 130
true false SOUTH EAST 217 130
true false EAST SOUTH 217 130
true false SOUTH EAST 217 130
true false EAST NORTH 217 130
true false NORTH NORTH 216 140
true false NORTH NORTH 215 150
true false NORTH EAST 214 160
true false EAST NORTH 214 160
true false NORTH SOUTH 213 170
