isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST WEST 230 0
true false WEST WEST 229 10
true false WEST SOUTH 228 20
true false SOUTH EAST 228 20
true false EAST EAST 228 20
true false EAST SOUTH 228 20
true false SOUTH EAST 227 30
true false EAST EAST 227 30
true false EAST NORTH 227 30
true false NORTH SOUTH 227 30
true false SOUTH SOUTH 227 30
true false SOUTH WEST 226 40
true false WEST NORTH 225 50
true false NORTH SOUTH 225 50
true false SOUTH NORTH 224 60
true false NORTH SOUTH 224 60
true false SOUTH WEST 224 60
true false WEST NORTH 223 70
true false NORTH NORTH 223 70
true false NORTH SOUTH 223 70
true false SOUTH EAST 223 70
true false EAST WEST 223 70
true false WEST NORTH 223 70
true false NORTH WEST 223 70
true false WEST NORTH 222 80
true false NORTH SOUTH 222 80
true false SOUTH EAST 222 80
true false EAST NORTH 222 80
true false NORTH SOUTH 222 80
true false SOUTH WEST 222 80
true false WEST SOUTH 222 80
true false SOUTH WEST 222 80
true false WEST NORTH 221 90
true false NORTH SOUTH 221 90
true false SOUTH NORTH 221 90
true false NORTH SOUTH 221 90
true false SOUTH EAST 221 90
true false EAST EAST 221 90
true false EAST EAST 221 90
true false EAST SOUTH 221 90
true false SOUTH SOUTH 221 90
true false SOUTH WEST 221 90
true false WEST SOUTH 221 90
true false SOUTH WEST 221 90
true false WEST WEST 221 90
true false WEST WEST 221 90
true false WEST EAST 220 100
true false EAST EAST 220 100
true false EAST SOUTH 220 100
true false SOUTH NORTH 220 100
true false NORTH WEST 220 100
true false WEST EAST 220 100
true false EAST NORTH 220 100
true false NORTH WEST 220 100
true false WEST EAST 220 100
true false EAST SOUTH 220 100
true false SOUTH EAST 220 100
true false EAST SOUTH 220 100
true false SOUTH EAST 220 100
true false EAST WEST 220 100
true false WEST SOUTH 220 100
true false SOUTH SOUTH 220 100
true false SOUTH NORTH 220 100
true false NORTH NORTH 220 100
true false NORTH NORTH 220 100
true false NORTH EAST 220 100
true false EAST EAST 220 100
true false EAST SOUTH 219 110
true false SOUTH SOUTH 219 110
true false SOUTH WEST 219 110
true false WEST NORTH 219 110
true false NORTH WEST 219 110
true false WEST WEST 219 110
true false WEST WEST 219 110
true false WEST NORTH 219 110
true false NORTH EAST 219 110
true false EAST SOUTH 219 110
true false SOUTH SOUTH 219 110
true false SOUTH EAST 219 110
true false EAST SOUTH 218 120
true false SOUTH NORTH 218 120
true false NORTH WEST 217 130
true false WEST SOUTH 217 130
true false SOUTH WEST 217 130
true false WEST SOUTH 217 130
true false SOUTH WEST 217 130
true false WEST WEST 217 130
true false WEST NORTH 217 130
true false NORTH SOUTH 217 130
true false SOUTH NORTH 217 130
true false NORTH SOUTH 217 130
true false SOUTH SOUTH 217 130
true false SOUTH SOUTH 217 130
true false SOUTH EAST 217 130
true false EAST NORTH 217 130
true false NORTH NORTH 217 130
true false NORTH SOUTH 217 130
true false SOUTH EAST 217 130
true false EAST WEST 217 130
true false WEST WEST 217 130
true false WEST SOUTH 217 130
true false SOUTH WEST 217 130
true false WEST WEST 217 130
true false WEST NORTH 217 130
true false NORTH WEST 217 130
true false WEST EAST 216 140
true false EAST SOUTH 216 140
true false SOUTH SOUTH 216 140
true false SOUTH WEST 216 140
true false WEST WEST 216 140
true false WEST WEST 215 150
true false WEST NORTH 214 160
true false NORTH EAST 213 170
true false EAST SOUTH 212 180
true false SOUTH SOUTH 212 180
true false SOUTH SOUTH 212 180
true false SOUTH SOUTH 212 180
true false SOUTH SOUTH 212 180
true false SOUTH NORTH 212 180
true false NORTH SOUTH 212 180
true false SOUTH WEST 212 180
true false WEST EAST 212 180
true false EAST NORTH 212 180
true false NORTH WEST 212 180
true false WEST SOUTH 212 180
true false SOUTH NORTH 212 180
true false NORTH NORTH 212 180
true false NORTH EAST 211 190
true false EAST NORTH 211 190
true false NORTH NORTH 210 200
true false NORTH NORTH 209 210
true false NORTH EAST 208 220
true false EAST NORTH 208 220
true false NORTH WEST 207 230
true false WEST WEST 206 240
true false WEST EAST 205 250
true false EAST SOUTH 205 250
true false SOUTH EAST 205 250
true false EAST WEST 205 250
true false WEST WEST 205 250
true false WEST NORTH 205 250
true false NORTH EAST 205 250
true false EAST EAST 205 250
true false EAST WEST 205 250
true false WEST SOUTH 205 250
true false SOUTH SOUTH 205 250
true false SOUTH EAST 205 250
true false EAST WEST 205 250
true false WEST NORTH 205 250
true false NORTH EAST 204 260
true false EAST NORTH 204 260
true false NORTH SOUTH 203 270
true false SOUTH WEST 203 270
true false WEST EAST 203 270
true false EAST EAST 203 270
true false EAST NORTH 203 270
true false NORTH NORTH 203 270
true false NORTH WEST 203 270
true false WEST EAST 202 280
true false EAST SOUTH 202 280
true false SOUTH SOUTH 202 280
true false SOUTH SOUTH 202 280
true false SOUTH EAST 202 280
true false EAST WEST 202 280
true false WEST EAST 202 280
true false EAST EAST 202 280
true false EAST NORTH 202 280
true false NORTH SOUTH 202 280
true false SOUTH SOUTH 202 280
true false SOUTH EAST 202 280
true false EAST WEST 202 280
true false WEST NORTH 201 290
true false NORTH NORTH 201 290
true false NORTH WEST 201 290
true false WEST WEST 200 300
true false WEST EAST 200 300
true false EAST WEST 200 300
true false WEST EAST 200 300
true false EAST SOUTH 200 300
true false SOUTH EAST 199 310
true false EAST NORTH 199 310
true false NORTH WEST 199 310
true false WEST NORTH 199 310
true false NORTH NORTH 199 310
true false NORTH EAST 199 310
true false EAST EAST 199 310
true false EAST NORTH 199 310
true false NORTH WEST 199 310
true false WEST WEST 199 310
true false WEST NORTH 199 310
true false NORTH EAST 199 310
true false EAST EAST 199 310
true false EAST NORTH 199 310
true false NORTH NORTH 199 310
true false NORTH WEST 199 310
true false WEST EAST 199 310
true false EAST WEST 199 310
true false WEST NORTH 199 310
true false NORTH NORTH 199 310
true false NORTH WEST 199 310
true false WEST EAST 199 310
true false EAST SOUTH 199 310
true false SOUTH WEST 199 310
true false WEST WEST 199 310
true false WEST SOUTH 199 310
true false SOUTH EAST 199 310
true false EAST SOUTH 199 310
true false SOUTH EAST 199 310
true false EAST EAST 199 310
true false EAST EAST 199 310
true false EAST EAST 199 310
true false EAST NORTH 199 310
true false NORTH NORTH 199 310
true false NORTH EAST 199 310
true false EAST EAST 199 310
true false EAST SOUTH 199 310
true false SOUTH WEST 199 310
true false WEST WEST 199 310
true false WEST SOUTH 199 310
true false SOUTH SOUTH 199 310
true false SOUTH NORTH 199 310
true false NORTH WEST 199 310
true false WEST SOUTH 199 310
true false SOUTH WEST 199 310
true false WEST NORTH 199 310
true false NORTH WEST 199 310
true false WEST WEST 199 310
true false WEST SOUTH 199 310
true false SOUTH SOUTH 199 310
true false SOUTH NORTH 199 310
true false NORTH WEST 198 320
true false WEST EAST 198 320
true false EAST EAST 198 320
true false EAST NORTH 198 320
true false NORTH NORTH 198 320
true false NORTH NORTH 198 320
true false NORTH EAST 198 320
true false EAST WEST 198 320
true false WEST SOUTH 198 320
true false SOUTH NORTH 198 320
true false NORTH SOUTH 198 320
true false SOUTH NORTH 198 320
true false NORTH EAST 198 320
true false EAST WEST 198 320
true false WEST NORTH 198 320
true false NORTH WEST 198 320
true false WEST EAST 198 320
true false EAST EAST 198 320
true false EAST SOUTH 198 320
true false SOUTH EAST 198 320
true false EAST EAST 198 320
true false EAST SOUTH 198 320
true false SOUTH SOUTH 198 320
true false SOUTH NORTH 198 320
true false NORTH SOUTH 198 320
true false SOUTH NORTH 198 320
true false NORTH WEST 198 320
true false WEST SOUTH 198 320
true false SOUTH SOUTH 198 320
true false SOUTH WEST 197 330
true false WEST WEST 196 340
true false WEST NORTH 196 340
true false NORTH NORTH 196 340
true false NORTH SOUTH 196 340
true false SOUTH SOUTH 195 350
true false SOUTH EAST 195 350
true false EAST WEST 194 360
true false WEST WEST 194 360
true false WEST SOUTH 194 360
true false SOUTH SOUTH 194 360
true false SOUTH EAST 194 360
true false EAST WEST 194 360
true false WEST WEST 194 360
true false WEST WEST 194 360
true false WEST NORTH 194 360
true false NORTH EAST 194 360
true false EAST WEST 194 360
true false WEST EAST 194 360
true false EAST EAST 194 360
true false EAST SOUTH 194 360
true false SOUTH SOUTH 194 360
true false SOUTH SOUTH 194 360
true false SOUTH WEST 194 360
true false WEST EAST 194 360
true false EAST WEST 194 360
true false WEST NORTH 194 360
true false NORTH WEST 194 360
true false WEST WEST 194 360
true false WEST NORTH 194 360
true false NORTH EAST 194 360
true false EAST WEST 194 360
true false WEST EAST 194 360
true false EAST SOUTH 194 360
true false SOUTH SOUTH 194 360
true false SOUTH WEST 194 360
true false WEST WEST 194 360
true false WEST WEST 194 360
true false WEST SOUTH 194 360
true false SOUTH EAST 194 360
true false EAST WEST 194 360
true false WEST SOUTH 194 360
true false SOUTH WEST 194 360
true false WEST SOUTH 194 360
true false SOUTH SOUTH 194 360
true false SOUTH EAST 194 360
true false EAST EAST 194 360
true false EAST WEST 194 360
true false WEST WEST 194 360
true false WEST SOUTH 194 360
true false SOUTH EAST 194 360
true false EAST WEST 194 360
true false WEST SOUTH 194 360
true false SOUTH WEST 194 360
true false WEST WEST 194 360
true false WEST EAST 194 360
true false EAST SOUTH 194 360
true false SOUTH NORTH 194 360
true false NORTH WEST 194 360
true false WEST SOUTH 194 360
true false SOUTH EAST 194 360
true false EAST EAST 194 360
true false EAST SOUTH 194 360
true false SOUTH WEST 194 360
true false WEST WEST 194 360
true false WEST EAST 194 360
true false EAST EAST 194 360
true false EAST SOUTH 194 360
true false SOUTH NORTH 194 360
true false NORTH NORTH 194 360
true false NORTH NORTH 194 360
true false NORTH SOUTH 194 360
true false SOUTH EAST 194 360
true false EAST WEST 194 360
true false WEST EAST 194 360
true false EAST EAST 194 360
true false EAST WEST 194 360
true false WEST SOUTH 194 360
true false SOUTH SOUTH 194 360
true false SOUTH WEST 194 360
true false WEST SOUTH 194 360
true false SOUTH NORTH 194 360
true false NORTH WEST 194 360
true false WEST WEST 194 360
true false WEST WEST 194 360
true false WEST NORTH 194 360
true false NORTH SOUTH 194 360
true false SOUTH WEST 194 360
true false WEST NORTH 194 360
true false NORTH EAST 194 360
true false EAST SOUTH 194 360
true false SOUTH SOUTH 194 360
true false SOUTH WEST 194 360
true false WEST WEST 194 360
true false WEST SOUTH 194 360
true false SOUTH WEST 194 360
true false WEST WEST 194 360
true false WEST WEST 194 360
true false WEST EAST 194 360
true false EAST WEST 194 360
true false WEST WEST 194 360
