isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false NORTH SOUTH 204 260
true false SOUTH EAST 204 260
true false EAST NORTH 204 260
true false NORTH NORTH 204 260
true false NORTH NORTH 204 260
true false NORTH NORTH 203 270
true false NORTH SOUTH 203 270
true false SOUTH WEST 203 270
true false WEST NORTH 203 270
true false NORTH NORTH 203 270
true false NORTH WEST 203 270
true false WEST EAST 203 270
true false EAST SOUTH 203 270
true false SOUTH EAST 203 270
true false EAST WEST 203 270
true false WEST EAST 203 270
true false EAST NORTH 203 270
true false NORTH NORTH 203 270
true false NORTH WEST 202 280
true false WEST SOUTH 202 280
true false SOUTH EAST 202 280
true false EAST NORTH 202 280
true false NORTH WEST 202 280
true false WEST NORTH 202 280
true false NORTH NORTH 201 290
true false NORTH WEST 200 300
true false WEST EAST 199 310
true false EAST EAST 199 310
true false EAST SOUTH 199 310
true false SOUTH EAST 199 310
true false EAST EAST 199 310
true false EAST NORTH 199 310
true false NORTH NORTH 199 310
true false NORTH SOUTH 198 320
true false SOUTH SOUTH 198 320
true false SOUTH EAST 198 320
true false EAST NORTH 198 320
true false NORTH NORTH 198 320
true false NORTH EAST 198 320
true false EAST SOUTH 197 330
true false SOUTH NORTH 197 330
true false NORTH EAST 196 340
true false EAST WEST 196 340
true false WEST NORTH 196 340
true false NORTH EAST 195 350
true false EAST EAST 195 350
true false EAST WEST 195 350
true false WEST WEST 195 350
true false WEST NORTH 195 350
true false NORTH EAST 194 360
true false EAST SOUTH 194 360
true false SOUTH EAST 194 360
true false EAST SOUTH 194 360
true false SOUTH WEST 194 360
true false WEST SOUTH 194 360
true false SOUTH SOUTH 194 360
true false SOUTH EAST 194 360
true false EAST NORTH 193 370
true false NORTH EAST 193 370
true false EAST SOUTH 192 380
true false SOUTH SOUTH 191 390
true false SOUTH SOUTH 190 400
true false SOUTH NORTH 189 410
true false NORTH EAST 189 410
true false EAST NORTH 188 420
true false NORTH SOUTH 187 430
true false SOUTH SOUTH 187 430
true false SOUTH SOUTH 187 430
true false SOUTH NORTH 187 430
true false NORTH EAST 187 430
true false EAST NORTH 186 440
true false NORTH EAST 185 450
true false EAST SOUTH 185 450
true false SOUTH NORTH 185 450
true false NORTH NORTH 185 450
true false NORTH WEST 184 460
true false WEST NORTH 184 460
true false NORTH EAST 183 470
true false EAST SOUTH 183 470
true false SOUTH EAST 183 470
true false EAST EAST 183 470
true false EAST SOUTH 183 470
true false SOUTH WEST 183 470
true false WEST NORTH 183 470
true false NORTH SOUTH 183 470
true false SOUTH WEST 183 470
true false WEST SOUTH 183 470
true false SOUTH NORTH 183 470
true false NORTH EAST 183 470
true false EAST EAST 183 470
true false EAST WEST 183 470
true false WEST NORTH 183 470
true false NORTH SOUTH 183 470
true false SOUTH EAST 183 470
true false EAST SOUTH 183 470
true false SOUTH WEST 183 470
true false WEST SOUTH 183 470
true false SOUTH WEST 183 470
true false WEST SOUTH 183 470
true false SOUTH NORTH 183 470
true false NORTH SOUTH 183 470
true false SOUTH NORTH 183 470
true false NORTH EAST 183 470
true false EAST SOUTH 183 470
true false SOUTH SOUTH 183 470
true false SOUTH SOUTH 183 470
true false SOUTH SOUTH 183 470
true false SOUTH WEST 183 470
true false WEST EAST 183 470
true false EAST WEST 183 470
true false WEST EAST 183 470
true false EAST WEST 183 470
true false WEST EAST 183 470
true false EAST NORTH 183 470
true false NORTH WEST 183 470
true false WEST NORTH 183 470
true false NORTH SOUTH 183 470
true false SOUTH SOUTH 183 470
true false SOUTH NORTH 183 470
true false NORTH EAST 183 470
true false EAST SOUTH 183 470
true false SOUTH NORTH 183 470
true false NORTH EAST 183 470
true false EAST SOUTH 183 470
true false SOUTH EAST 182 480
true false EAST NORTH 182 480
true false NORTH EAST 182 480
true false EAST NORTH 182 480
true false NORTH WEST 182 480
true false WEST WEST 182 480
true false WEST NORTH 182 480
true false NORTH EAST 182 480
true false EAST NORTH 182 480
true false NORTH WEST 182 480
true false WEST SOUTH 182 480
true false SOUTH WEST 182 480
true false WEST WEST 182 480
true false WEST SOUTH 182 480
true false SOUTH SOUTH 182 480
true false SOUTH SOUTH 182 480
true false SOUTH WEST 182 480
true false WEST WEST 182 480
true false WEST SOUTH 182 480
true false SOUTH NORTH 182 480
true false NORTH WEST 182 480
true false WEST NORTH 182 480
true false NORTH NORTH 182 480
true false NORTH NORTH 182 480
true false NORTH EAST 181 490
true false EAST WEST 181 490
true false WEST SOUTH 181 490
true false SOUTH EAST 181 490
true false EAST NORTH 181 490
true false NORTH SOUTH 181 490
true false SOUTH EAST 181 490
true false EAST EAST 181 490
true false EAST SOUTH 181 490
true false SOUTH NORTH 181 490
true false NORTH EAST 181 490
true false EAST WEST 181 490
true false WEST WEST 181 490
true false WEST SOUTH 181 490
true false SOUTH SOUTH 181 490
true false SOUTH NORTH 181 490
true false NORTH SOUTH 181 490
true false SOUTH EAST 181 490
true false EAST NORTH 181 490
true false NORTH NORTH 181 490
true false NORTH WEST 181 490
true false WEST SOUTH 181 490
true false SOUTH NORTH 181 490
true false NORTH WEST 181 490
true false WEST WEST 181 490
true false WEST WEST 181 490
true false WEST WEST 181 490
true false WEST NORTH 181 490
true false NORTH NORTH 181 490
true false NORTH SOUTH 181 490
true false SOUTH NORTH 181 490
true false NORTH NORTH 181 490
true false NORTH EAST 180 500
true false EAST NORTH 179 510
true false NORTH NORTH 179 510
true false NORTH SOUTH 179 510
true false SOUTH NORTH 179 510
true false NORTH NORTH 179 510
true false NORTH EAST 179 510
true false EAST SOUTH 178 520
true false SOUTH NORTH 177 530
true false NORTH EAST 177 530
true false EAST NORTH 176 540
true false NORTH WEST 176 540
true false WEST NORTH 176 540
true false NORTH NORTH 176 540
true false NORTH WEST 176 540
true false WEST NORTH 176 540
true false NORTH SOUTH 176 540
true false SOUTH SOUTH 176 540
true false SOUTH WEST 176 540
true false WEST EAST 176 540
true false EAST EAST 176 540
true false EAST EAST 176 540
true false EAST SOUTH 176 540
true false SOUTH SOUTH 176 540
true false SOUTH WEST 176 540
true false WEST NORTH 176 540
true false NORTH NORTH 176 540
true false NORTH SOUTH 176 540
true false SOUTH NORTH 176 540
true false NORTH SOUTH 176 540
true false SOUTH WEST 176 540
true false WEST WEST 176 540
true false WEST SOUTH 176 540
true false SOUTH NORTH 175 550
true false NORTH NORTH 175 550
true false NORTH SOUTH 175 550
true false SOUTH EAST 175 550
true false EAST SOUTH 175 550
true false SOUTH WEST 175 550
true false WEST WEST 175 550
true false WEST SOUTH 175 550
true false SOUTH WEST 175 550
true false WEST SOUTH 175 550
true false SOUTH EAST 175 550
true false EAST EAST 175 550
true false EAST NORTH 175 550
true false NORTH EAST 175 550
true false EAST WEST 175 550
true false WEST EAST 175 550
true false EAST EAST 175 550
true false EAST WEST 175 550
true false WEST EAST 175 550
true false EAST SOUTH 175 550
true false SOUTH WEST 175 550
true false WEST WEST 175 550
true false WEST SOUTH 175 550
true false SOUTH WEST 175 550
true false WEST WEST 175 550
true false WEST WEST 175 550
true false WEST WEST 175 550
true false WEST NORTH 175 550
true false NORTH NORTH 175 550
true false NORTH NORTH 175 550
true false NORTH NORTH 175 550
true false NORTH EAST 175 550
true false EAST WEST 175 550
true false WEST NORTH 175 550
true false NORTH SOUTH 175 550
true false SOUTH NORTH 175 550
true false NORTH SOUTH 175 550
true false SOUTH SOUTH 175 550
true false SOUTH EAST 175 550
true false EAST SOUTH 175 550
true false SOUTH EAST 175 550
true false EAST SOUTH 174 560
true false SOUTH NORTH 174 560
true false NORTH WEST 174 560
true false WEST NORTH 174 560
true false NORTH WEST 174 560
true false WEST EAST 174 560
true false EAST WEST 174 560
true false WEST SOUTH 174 560
true false SOUTH SOUTH 174 560
true false SOUTH SOUTH 174 560
true false SOUTH WEST 174 560
true false WEST SOUTH 174 560
true false SOUTH WEST 174 560
true false WEST EAST 174 560
true false EAST SOUTH 173 570
true false SOUTH WEST 173 570
true false WEST WEST 173 570
true false WEST EAST 173 570
true false EAST NORTH 173 570
true false NORTH SOUTH 173 570
true false SOUTH WEST 173 570
true false WEST EAST 173 570
true false EAST NORTH 173 570
true false NORTH WEST 173 570
true false WEST NORTH 173 570
true false NORTH EAST 173 570
true false EAST NORTH 173 570
true false NORTH WEST 173 570
true false WEST SOUTH 173 570
true false SOUTH NORTH 173 570
true false NORTH EAST 173 570
true false EAST SOUTH 173 570
true false SOUTH SOUTH 173 570
true false SOUTH SOUTH 173 570
true false SOUTH EAST 173 570
true false EAST SOUTH 173 570
true false SOUTH SOUTH 173 570
true false SOUTH WEST 173 570
true false WEST EAST 173 570
true false EAST WEST 173 570
true false WEST EAST 173 570
true false EAST SOUTH 173 570
true false SOUTH EAST 173 570
true false EAST EAST 173 570
true false EAST SOUTH 173 570
true false SOUTH SOUTH 172 580
true false SOUTH SOUTH 171 590
true false SOUTH WEST 170 600
true false WEST WEST 170 600
true false WEST WEST 170 600
true false WEST EAST 170 600
true false EAST SOUTH 169 610
true false SOUTH NORTH 168 620
true false NORTH EAST 168 620
true false EAST EAST 167 630
true false EAST WEST 167 630
true false WEST WEST 167 630
true false WEST NORTH 167 630
true false NORTH SOUTH 167 630
true false SOUTH WEST 167 630
true false WEST WEST 167 630
true false WEST SOUTH 167 630
true false SOUTH SOUTH 166 640
true false SOUTH NORTH 166 640
true false NORTH WEST 166 640
true false WEST WEST 166 640
true false WEST SOUTH 166 640
true false SOUTH NORTH 166 640
true false NORTH SOUTH 166 640
true false SOUTH EAST 166 640
true false EAST SOUTH 166 640
true false SOUTH WEST 166 640
true false WEST NORTH 166 640
true false NORTH NORTH 166 640
true false NORTH SOUTH 166 640
true false SOUTH NORTH 166 640
true false NORTH EAST 166 640
true false EAST NORTH 166 640
true false NORTH EAST 166 640
true false EAST WEST 166 640
true false WEST NORTH 166 640
true false NORTH NORTH 166 640
true false NORTH SOUTH 166 640
true false SOUTH WEST 166 640
true false WEST SOUTH 166 640
true false SOUTH EAST 166 640
true false EAST WEST 166 640
true false WEST WEST 166 640
true false WEST NORTH 166 640
true false NORTH EAST 166 640
true false EAST WEST 166 640
true false WEST NORTH 166 640
true false NORTH EAST 166 640
true false EAST NORTH 166 640
true false NORTH WEST 166 640
true false WEST EAST 166 640
true false EAST EAST 166 640
true false EAST WEST 166 640
true false WEST NORTH 166 640
true false NORTH NORTH 166 640
true false NORTH SOUTH 166 640
true false SOUTH NORTH 166 640
true false NORTH NORTH 166 640
true false NORTH NORTH 166 640
true false NORTH SOUTH 166 640
true false SOUTH SOUTH 166 640
true false SOUTH EAST 166 640
true false EAST WEST 166 640
true false WEST EAST 166 640
true false EAST NORTH 166 640
true false NORTH NORTH 166 640
true false NORTH WEST 166 640
true false WEST WEST 166 640
true false WEST SOUTH 166 640
true false SOUTH NORTH 166 640
true false NORTH NORTH 166 640
true false NORTH EAST 166 640
true false EAST WEST 166 640
true false WEST SOUTH 166 640
true false SOUTH SOUTH 166 640
true false SOUTH EAST 166 640
true false EAST WEST 166 640
true false WEST SOUTH 166 640
true false SOUTH NORTH 166 640
true false NORTH WEST 166 640
true false WEST SOUTH 166 640
true false SOUTH NORTH 166 640
true false NORTH NORTH 166 640
true false NORTH EAST 166 640
true false EAST NORTH 166 640
true false NORTH SOUTH 166 640
true false SOUTH SOUTH 166 640
true false SOUTH WEST 166 640
true false WEST WEST 166 640
true false WEST SOUTH 166 640
true false SOUTH SOUTH 166 640
true false SOUTH WEST 166 640
true false WEST WEST 166 640
true false WEST SOUTH 166 640
true false SOUTH WEST 166 640
true false WEST NORTH 166 640
true false NORTH NORTH 165 650
true false NORTH WEST 165 650
true false WEST EAST 164 660
true false EAST SOUTH 164 660
true false SOUTH EAST 164 660
true false EAST SOUTH 164 660
true false SOUTH NORTH 164 660
true false NORTH SOUTH 164 660
true false SOUTH NORTH 164 660
true false NORTH NORTH 164 660
true false NORTH EAST 164 660
true false EAST WEST 164 660
true false WEST EAST 164 660
true false EAST SOUTH 164 660
true false SOUTH NORTH 164 660
true false NORTH NORTH 164 660
true false NORTH NORTH 163 670
true false NORTH NORTH 163 670
true false NORTH NORTH 163 670
true false NORTH SOUTH 163 670
true false SOUTH NORTH 163 670
true false NORTH NORTH 163 670
true false NORTH WEST 163 670
true false WEST WEST 162 680
true false WEST NORTH 161 690
true false NORTH WEST 161 690
true false WEST NORTH 161 690
true false NORTH SOUTH 161 690
true false SOUTH SOUTH 161 690
true false SOUTH EAST 161 690
true false EAST NORTH 161 690
true false NORTH SOUTH 161 690
true false SOUTH NORTH 161 690
true false NORTH EAST 161 690
false true EAST EAST 161 690
