isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST NORTH 230 0
true false NORTH SOUTH 230 0
true false SOUTH NORTH 229 10
true false NORTH SOUTH 229 10
true false SOUTH WEST 229 10
true false WEST SOUTH 229 10
true false SOUTH NORTH 228 20
true false NORTH NORTH 228 20
true false NORTH WEST 228 20
true false WEST WEST 227 30
true false WEST SOUTH 226 40
true false SOUTH EAST 226 40
true false EAST EAST 226 40
true false EAST SOUTH 226 40
true false SOUTH EAST 226 40
true false EAST EAST 226 40
true false EAST SOUTH 226 40
true false SOUTH NORTH 226 40
true false NORTH SOUTH 226 40
true false SOUTH WEST 226 40
true false WEST EAST 225 50
true false EAST WEST 225 50
true false WEST NORTH 225 50
true false NORTH WEST 225 50
true false WEST NORTH 225 50
true false NORTH WEST 225 50
true false WEST WEST 225 50
true false WEST NORTH 225 50
true false NORTH SOUTH 225 50
true false SOUTH NORTH 224 60
true false NORTH NORTH 224 60
true false NORTH WEST 224 60
true false WEST WEST 224 60
true false WEST SOUTH 224 60
true false SOUTH WEST 224 60
true false WEST EAST 223 70
true false EAST WEST 223 70
true false WEST SOUTH 223 70
true false SOUTH SOUTH 223 70
true false SOUTH NORTH 223 70
true false NORTH SOUTH 223 70
true false SOUTH SOUTH 223 70
true false SOUTH EAST 223 70
true false EAST NORTH 223 70
true false NORTH NORTH 223 70
true false NORTH EAST 223 70
true false EAST EAST 223 70
true false EAST WEST 222 80
true false WEST WEST 222 80
true false WEST NORTH 222 80
true false NORTH SOUTH 222 80
true false SOUTH SOUTH 222 80
true false SOUTH SOUTH 222 80
true false SOUTH NORTH 222 80
true false NORTH EAST 222 80
true false EAST SOUTH 222 80
true false SOUTH EAST 221 90
true false EAST WEST 220 100
true false WEST EAST 220 100
true false EAST WEST 220 100
true false WEST SOUTH 220 100
true false SOUTH WEST 220 100
true false WEST SOUTH 220 100
true false SOUTH SOUTH 220 100
true false SOUTH WEST 220 100
true false WEST WEST 220 100
true false WEST EAST 219 110
true false EAST NORTH 219 110
true false NORTH SOUTH 219 110
true false SOUTH WEST 219 110
true false WEST EAST 219 110
true false EAST NORTH 219 110
true false NORTH SOUTH 219 110
true false SOUTH EAST 219 110
true false EAST SOUTH 219 110
true false SOUTH SOUTH 219 110
true false SOUTH WEST 219 110
true false WEST NORTH 219 110
true false NORTH NORTH 219 110
true false NORTH NORTH 219 110
true false NORTH NORTH 219 110
true false NORTH EAST 219 110
true false EAST NORTH 219 110
true false NORTH SOUTH 219 110
true false SOUTH EAST 219 110
true false EAST WEST 219 110
true false WEST NORTH 219 110
true false NORTH WEST 219 110
true false WEST NORTH 219 110
true false NORTH EAST 219 110
true false EAST NORTH 219 110
true false NORTH SOUTH 219 110
true false SOUTH WEST 219 110
true false WEST NORTH 219 110
true false NORTH EAST 219 110
true false EAST WEST 219 110
true false WEST EAST 219 110
